L,AG2,AG4,AG6,AG8,AG12,atm
1.45E-05,0.350220405,0.2615099,0.04295605,0.01265413,0.01678436,2.50E-19
1.45E-05,0.349886821,0.2612078,0.04283342,0.01252519,0.01684008,3.00E-09
1.45E-05,0.349886821,0.2612078,0.04283342,0.01252519,0.01684008,1.67E-08
1.46E-05,0.349416743,0.2608013,0.04266101,0.01221853,0.01688123,9.48E-12
1.46E-05,0.349416743,0.2608013,0.04266101,0.01221853,0.01688123,1.27E-13
1.46E-05,0.349332688,0.260449,0.04263023,0.01180548,0.01691925,1.90E-09
1.46E-05,0.349332688,0.260449,0.04263023,0.01180548,0.01691925,2.93E-10
1.46E-05,0.34996005,0.2602605,0.04286032,0.01143967,0.01698479,0.00E+00
1.46E-05,0.34996005,0.2602605,0.04286032,0.01143967,0.01698479,5.90E-11
1.46E-05,0.351227986,0.2602441,0.04332787,0.01131662,0.01710993,9.65E-11
1.46E-05,0.351227986,0.2602441,0.04332787,0.01131662,0.01710993,0.00E+00
1.46E-05,0.3527065,0.260312,0.04387735,0.01160003,0.01730831,5.04E-14
1.46E-05,0.3527065,0.260312,0.04387735,0.01160003,0.01730831,9.28E-12
1.47E-05,0.353833691,0.2603436,0.04429937,0.01234836,0.01756603,1.48E-16
1.47E-05,0.353833691,0.2603436,0.04429937,0.01234836,0.01756603,5.40E-20
1.47E-05,0.354185875,0.2602589,0.04443178,0.01348307,0.01784832,3.94E-13
1.47E-05,0.354185875,0.2602589,0.04443178,0.01348307,0.01784832,2.03E-13
1.47E-05,0.35365194,0.2600725,0.04423114,0.01480578,0.01811878,0.00E+00
1.47E-05,0.35365194,0.2600725,0.04423114,0.01480578,0.01811878,1.34E-15
1.47E-05,0.35365194,0.2600725,0.04423114,0.01480578,0.01811878,3.52E-14
1.47E-05,0.352451979,0.2598818,0.04378243,0.01607042,0.01835853,0.00E+00
1.47E-05,0.352451979,0.2598818,0.04378243,0.01607042,0.01835853,0.00E+00
1.47E-05,0.350991474,0.2598134,0.0432404,0.01707516,0.01857483,2.08E-14
1.48E-05,0.350991474,0.2598134,0.0432404,0.01707516,0.01857483,4.42E-15
1.48E-05,0.349681452,0.2599429,0.04275804,0.01777628,0.01879301,0.00E+00
1.48E-05,0.349681452,0.2599429,0.04275804,0.01777628,0.01879301,1.85E-15
1.48E-05,0.348580208,0.2602406,0.04235534,0.01819556,0.01903791,1.50E-14
1.48E-05,0.348580208,0.2602406,0.04235534,0.01819556,0.01903791,0.00E+00
1.48E-05,0.347532302,0.2605842,0.0419745,0.01848307,0.01930997,0.00E+00
1.48E-05,0.347532302,0.2605842,0.0419745,0.01848307,0.01930997,4.48E-15
1.48E-05,0.346269884,0.2608268,0.04151874,0.01879238,0.01957649,1.16E-16
1.48E-05,0.346269884,0.2608268,0.04151874,0.01879238,0.01957649,0.00E+00
1.48E-05,0.344643558,0.2608669,0.04093648,0.01920824,0.01977902,1.56E-14
1.49E-05,0.344643558,0.2608669,0.04093648,0.01920824,0.01977902,3.95E-14
1.49E-05,0.342780685,0.26069,0.04027625,0.0197152,0.01985967,0.00E+00
1.49E-05,0.342780685,0.26069,0.04027625,0.0197152,0.01985967,2.76E-18
1.49E-05,0.34110918,0.2603675,0.03968992,0.02021156,0.01979528,5.85E-15
1.49E-05,0.34110918,0.2603675,0.03968992,0.02021156,0.01979528,3.70E-18
1.49E-05,0.34110918,0.2603675,0.03968992,0.02021156,0.01979528,0.00E+00
1.49E-05,0.340186633,0.2600268,0.03936876,0.02055268,0.01962489,0.00E+00
1.49E-05,0.340186633,0.2600268,0.03936876,0.02055268,0.01962489,0.00E+00
1.49E-05,0.340357237,0.2597867,0.03942802,0.02061979,0.01944982,0.00E+00
1.49E-05,0.340357237,0.2597867,0.03942802,0.02061979,0.01944982,0.00E+00
1.50E-05,0.341416753,0.2596892,0.03979738,0.02039098,0.01938903,0.00E+00
1.50E-05,0.341416753,0.2596892,0.03979738,0.02039098,0.01938903,0.00E+00
1.50E-05,0.342625095,0.259656,0.04022143,0.01997229,0.01950033,0.00E+00
1.50E-05,0.342625095,0.259656,0.04022143,0.01997229,0.01950033,0.00E+00
1.50E-05,0.343192705,0.2595463,0.04042166,0.01954046,0.01972334,0.00E+00
1.50E-05,0.343192705,0.2595463,0.04042166,0.01954046,0.01972334,0.00E+00
1.50E-05,0.342815718,0.2592717,0.0402886,0.01923132,0.01991092,0.00E+00
1.50E-05,0.342815718,0.2592717,0.0402886,0.01923132,0.01991092,0.00E+00
1.50E-05,0.342815718,0.2592717,0.0402886,0.01923132,0.01991092,4.78E-20
1.50E-05,0.341778056,0.2588773,0.03992386,0.0190725,0.019929,6.30E-20
1.51E-05,0.341778056,0.2588773,0.03992386,0.0190725,0.019929,6.70E-20
1.51E-05,0.340684463,0.2584977,0.03954185,0.01901922,0.01973976,0.00E+00
1.51E-05,0.340684463,0.2584977,0.03954185,0.01901922,0.01973976,4.25E-14
1.51E-05,0.340082304,0.2582664,0.03933255,0.01902071,0.01941915,4.92E-17
1.51E-05,0.340082304,0.2582664,0.03933255,0.01902071,0.01941915,0.00E+00
1.51E-05,0.340226694,0.2582375,0.03938267,0.01906962,0.01911887,1.97E-13
1.51E-05,0.340226694,0.2582375,0.03938267,0.01906962,0.01911887,1.21E-12
1.51E-05,0.341013814,0.2583651,0.03965664,0.01920264,0.0190104,3.54E-15
1.51E-05,0.341013814,0.2583651,0.03965664,0.01920264,0.0190104,2.74E-18
1.51E-05,0.341013814,0.2583651,0.03965664,0.01920264,0.0190104,3.51E-12
1.52E-05,0.342080553,0.2585258,0.04002996,0.0194704,0.0192309,1.36E-12
1.52E-05,0.342080553,0.2585258,0.04002996,0.0194704,0.0192309,7.22E-18
1.52E-05,0.343026158,0.2585874,0.04036284,0.01988731,0.01984646,2.46E-13
1.52E-05,0.343026158,0.2585874,0.04036284,0.01988731,0.01984646,4.92E-13
1.52E-05,0.343659067,0.2584801,0.04058667,0.02038884,0.02083707,6.02E-18
1.52E-05,0.343659067,0.2584801,0.04058667,0.02038884,0.02083707,0.00E+00
1.52E-05,0.344138099,0.2582463,0.04075663,0.02083037,0.0221087,1.10E-13
1.52E-05,0.344138099,0.2582463,0.04075663,0.02083037,0.0221087,1.09E-13
1.52E-05,0.344906647,0.2580247,0.0410303,0.02103904,0.02352518,0.00E+00
1.52E-05,0.344906647,0.2580247,0.0410303,0.02103904,0.02352518,1.86E-13
1.53E-05,0.344906647,0.2580247,0.0410303,0.02103904,0.02352518,4.82E-13
1.53E-05,0.34641833,0.2579686,0.04157216,0.02089767,0.02495601,6.46E-16
1.53E-05,0.34641833,0.2579686,0.04157216,0.02089767,0.02495601,0.00E+00
1.53E-05,0.34877997,0.2581374,0.0424282,0.02041634,0.02630976,2.56E-13
1.53E-05,0.34877997,0.2581374,0.0424282,0.02041634,0.02630976,1.48E-12
1.53E-05,0.351599347,0.2584473,0.04346545,0.01974003,0.02754589,0.00E+00
1.53E-05,0.351599347,0.2584473,0.04346545,0.01974003,0.02754589,1.26E-14
1.53E-05,0.354141522,0.2586971,0.04441509,0.01909402,0.02865645,6.42E-12
1.53E-05,0.354141522,0.2586971,0.04441509,0.01909402,0.02865645,2.74E-12
1.53E-05,0.354141522,0.2586971,0.04441509,0.01909402,0.02865645,0.00E+00
1.54E-05,0.355713463,0.2586817,0.04500916,0.01868445,0.02963612,2.28E-11
1.54E-05,0.355713463,0.2586817,0.04500916,0.01868445,0.02963612,6.87E-10
1.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.39E-10
1.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.39E-17
1.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.19E-15
1.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.39E-16
1.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
1.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.15E-14
1.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.72E-09
1.54E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.56E-09
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.43E-08
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.16E-06
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.77E-11
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.55E-10
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.07E-05
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.88E-06
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.13E-13
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.34E-07
1.55E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.28E-05
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.33E-06
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.74E-08
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.54E-07
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.62E-04
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.99E-05
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.04E-06
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.49E-04
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.52E-04
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.20E-06
1.56E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.51E-04
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.10E-04
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.55E-04
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.54E-04
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.81E-04
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.96E-03
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.96E-04
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.31E-03
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.42E-03
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.13E-03
1.57E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.73E-05
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.03E-02
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.78E-03
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.00E-03
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.85E-04
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.57E-02
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.99E-03
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.04E-02
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.44E-03
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.53E-02
1.58E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.43E-02
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.34E-02
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.75E-02
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.13E-02
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.37E-02
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.56E-02
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.33E-02
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.29E-02
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.01E-02
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.09E-01
1.59E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.29E-02
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.01E-02
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.61E-02
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.16E-01
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.13E-02
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.79E-02
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.41E-01
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.28E-01
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.00E-01
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.05E-02
1.60E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.23E-01
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.56E-01
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.15E-01
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.43E-02
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.24E-01
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.15E-01
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.15E-01
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.33E-02
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.33E-01
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.89E-01
1.61E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.44E-01
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.28E-01
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.18E-01
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.77E-01
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.31E-02
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.33E-12
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.54E-10
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.21E-04
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.47E-02
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.26E-02
1.62E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.55E-02
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.63E-01
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.51E-01
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.20E-01
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.22E-01
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.34E-01
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.18E-01
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.98E-01
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.67E-01
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.42E-01
1.63E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.09E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.32E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.17E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.53E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.77E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.13E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.20E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.47E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.69E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.47E-01
1.64E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.40E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.18E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.01E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.49E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.27E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.28E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.91E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.39E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.02E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.53E-01
1.65E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.43E-02
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.34E-01
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.37E-01
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.30E-01
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.94E-01
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.09E-01
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.63E-01
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.27E-01
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.50E-01
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.80E-01
1.66E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.81E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.21E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.92E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.21E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.36E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.87E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.66E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.17E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.88E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.18E-01
1.67E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.39E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.64E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.20E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.58E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.09E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.81E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.40E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.09E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.88E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.63E-01
1.68E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.71E-01
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.39E-01
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.28E-01
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.17E-01
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.15E-01
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.74E-01
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.08E-03
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.66E-01
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.90E-01
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.16E-01
1.69E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.15E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.16E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.58E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.71E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.22E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.94E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.30E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.80E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.80E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.74E-01
1.70E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.59E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.68E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.51E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.81E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.11E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.42E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.15E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.92E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.33E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.96E-01
1.71E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.93E-01
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.93E-01
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.57E-01
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.93E-01
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.25E-01
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.38E-01
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.30E-01
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.31E-01
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.52E-02
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.09E-01
1.72E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.29E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.03E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.09E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.68E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.74E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.96E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.78E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.62E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.75E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.63E-01
1.73E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.75E-01
1.74E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.67E-01
1.74E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.19E-01
1.74E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.82E-01
1.74E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.49E-01
1.74E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.35E-01
1.74E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.18E-01
1.74E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.32E-01
